,index,image_link,group_id,entity_name,pytesseract_output,extracted_data,valid_data
5960,45378,https://m.media-amazon.com/images/I/51QuoakiypL.jpg,173193,height,"5cm/1.96inch

 

 

3.5cm/1.37inch
","[['5', 'cm/1.', ''], ['1.96', 'inch', '5cm/'], ['3.5', 'cm/1.', ''], ['1.37', 'inch', '.5cm/']]","[['5', 'centimeter'], ['1.96', 'inch'], ['3.5', 'centimeter'], ['1.37', 'inch']]"
5961,45379,https://m.media-amazon.com/images/I/51QutvNp2-L.jpg,434825,depth," 

Taglia
250x 353 mm

Colore
Marrone

Materiale
Carta
","[['250', 'x 353', ''], ['353', ' mm', '250x ']]","[['353', 'millimeter']]"
5962,45380,https://m.media-amazon.com/images/I/51QutvRFweL.jpg,478357,height,"20.08""

  
 

10.63""
","[['20.08', '""', ''], ['10.63', '""', '']]",[]
5963,45381,https://m.media-amazon.com/images/I/51QvPwq2LUL.jpg,478357,height,">
o>
oO
3
3

 
","[['3', '', ''], ['3', '', '']]",[]
5964,45382,https://m.media-amazon.com/images/I/51QvQiY+RsL.jpg,953313,item_weight," 
",[],[]
5965,45383,https://m.media-amazon.com/images/I/51QvXcNKMhL.jpg,416664,width,"18cm / 7.09inch

 

=<]

22cm / 8.66inch
","[['18', 'cm / ', ''], ['7.09', 'inch', 'cm / '], ['22', 'cm / ', ''], ['8.66', 'inch', 'cm / ']]","[['18', 'centimeter'], ['7.09', 'inch'], ['22', 'centimeter'], ['8.66', 'inch']]"
5966,45384,https://m.media-amazon.com/images/I/51QvXcNKMhL.jpg,416664,depth,"18cm / 7.09inch

 

=<]

22cm / 8.66inch
","[['18', 'cm / ', ''], ['7.09', 'inch', 'cm / '], ['22', 'cm / ', ''], ['8.66', 'inch', 'cm / ']]","[['18', 'centimeter'], ['7.09', 'inch'], ['22', 'centimeter'], ['8.66', 'inch']]"
5967,45385,https://m.media-amazon.com/images/I/51QvZ1yHukL.jpg,861555,depth,"8.5CM/3.341N

[Pe

 

13CM/5.111N
","[['8.5', 'CM/3.', ''], ['3.341', 'N', '.5CM/'], ['13', 'CM/5.', ''], ['5.111', 'N', '13CM/']]","[['8.5', 'centimeter'], ['3.341', 'inch'], ['13', 'centimeter'], ['5.111', 'inch']]"
5968,45386,https://m.media-amazon.com/images/I/51QvZxNiLfL.jpg,801829,width," 
",[],[]
5969,45387,https://m.media-amazon.com/images/I/51QviVTx2pS.jpg,470067,height,"Compact Size

15.7""

 

 

  

Dimension:
Overall height:15.7""; Spout Height:8.5""; Spout Reach:8.5"".

Installation:

Pr-drilled hole size requirement:1-3/8""-1-1/2""(max)

Max countertop thickness without deck plate:1-1/2""(1 hole install)
Max countertop thickness with deck plate:1 (1,2 or 3 hole install)
","[['15.7', '""', ''], ['15.7', '""; Sp', 'ight:'], ['8.5', '""; Sp', 'ight:'], ['8.5', '"".', 'each:'], ['1-3', '/8""-1', 'ment:'], ['8', '""-1-1', ':1-3/'], ['1-1', '/2""(m', '3/8""-'], ['2', '""(max', '-1-1/'], ['1-1', '/2""(1', 'late:'], ['2', '""(1 h', ':1-1/'], ['1', ' hole', '1/2""('], ['1', ' (1.2', 'late:'], ['1.2', ' or 3', 'e:1 ('], ['3', ' hole', '2 or ']]","[['1-3', 'metre'], ['1-1', 'metre'], ['2', 'metre']]"
5970,45388,https://m.media-amazon.com/images/I/51QviVTx2pS.jpg,470067,width,"Compact Size

15.7""

 

 

  

Dimension:
Overall height:15.7""; Spout Height:8.5""; Spout Reach:8.5"".

Installation:

Pr-drilled hole size requirement:1-3/8""-1-1/2""(max)

Max countertop thickness without deck plate:1-1/2""(1 hole install)
Max countertop thickness with deck plate:1 (1,2 or 3 hole install)
","[['15.7', '""', ''], ['15.7', '""; Sp', 'ight:'], ['8.5', '""; Sp', 'ight:'], ['8.5', '"".', 'each:'], ['1-3', '/8""-1', 'ment:'], ['8', '""-1-1', ':1-3/'], ['1-1', '/2""(m', '3/8""-'], ['2', '""(max', '-1-1/'], ['1-1', '/2""(1', 'late:'], ['2', '""(1 h', ':1-1/'], ['1', ' hole', '1/2""('], ['1', ' (1.2', 'late:'], ['1.2', ' or 3', 'e:1 ('], ['3', ' hole', '2 or ']]","[['1-3', 'metre'], ['1-1', 'metre'], ['2', 'metre']]"
5971,45389,https://m.media-amazon.com/images/I/51Qvp729G1L.jpg,436746,width,"PRODUCT SIZE

eae :

<—B

—

vl

16 <a <y

WLUgEe
","[['16', ' <a <', '']]","[['16', 'yard']]"
5972,45390,https://m.media-amazon.com/images/I/51Qvp729G1L.jpg,436746,depth,"PRODUCT SIZE

eae :

<—B

—

vl

16 <a <y

WLUgEe
","[['16', ' <a <', '']]","[['16', 'yard']]"
5973,45391,https://m.media-amazon.com/images/I/51Qvp729G1L.jpg,436746,height,"PRODUCT SIZE

eae :

<—B

—

vl

16 <a <y

WLUgEe
","[['16', ' <a <', '']]","[['16', 'yard']]"
5974,45392,https://m.media-amazon.com/images/I/51QvqGTEKRL.jpg,470067,depth," 
",[],[]
5975,45393,https://m.media-amazon.com/images/I/51QvylD0SfL.jpg,929719,width,"6.8cm/2.6in

 
","[['6.8', 'cm/2.', ''], ['2.6', 'in', '.8cm/']]","[['6.8', 'centimeter'], ['2.6', 'inch']]"
5976,45394,https://m.media-amazon.com/images/I/51QvylD0SfL.jpg,929719,depth,"6.8cm/2.6in

 
","[['6.8', 'cm/2.', ''], ['2.6', 'in', '.8cm/']]","[['6.8', 'centimeter'], ['2.6', 'inch']]"
5977,45395,https://m.media-amazon.com/images/I/51QvylD0SfL.jpg,929719,height,"6.8cm/2.6in

 
","[['6.8', 'cm/2.', ''], ['2.6', 'in', '.8cm/']]","[['6.8', 'centimeter'], ['2.6', 'inch']]"
5978,45396,https://m.media-amazon.com/images/I/51Qw-cC4FGL.jpg,403664,height,"ok"" W

8%"" L
_ i 13 em

 

} 9%"" H
23.2 cm
","[['8', '%"" L', ''], ['13', ' em', '_ i '], ['9', '%"" H', '} '], ['23.2', ' cm', '']]","[['13', 'metre'], ['9', 'inch'], ['23.2', 'centimeter']]"
5979,45397,https://m.media-amazon.com/images/I/51Qw2ufWK4L.jpg,823083,height," 

 

BY Lave)
",[],[]
5980,45398,https://m.media-amazon.com/images/I/51Qw2ufWK4L.jpg,823083,width," 

 

BY Lave)
",[],[]
5981,45399,https://m.media-amazon.com/images/I/51QwFSv29+L.jpg,861555,height,"Di At] ray aKS | (o} 4) Unit: Inches

 
","[['4', ') Uni', ' (o} ']]","[['4', 'foot']]"
5982,45400,https://m.media-amazon.com/images/I/51QwOS3xYOS.jpg,881883,depth,"oe “| ©
HEIGHT

/—wIDTH

OPTIONAL SIZE

 

 

 

 

 

 

 

 

WIDTH xX HEIGHT |AMOUNT WIDTH X HEIGHT | AMOUNT
27.5 x 63 inch x2 70 x 160 cm x2
29.5 x 65 inch x2 75 x 166 cm x2
31.5 x 63 inch x2 80 x 160 cm x2
36 x 63 inch x2 91.5 x 160 cm x2
39.5 x 63 inch x2 100 x 160 cm x2
43 x 85 inch x2 110 x 215 cm x2
46 x 90 inch x2 117 x 229 cm x2
55 x 96 inch x2 140 x 245 cm x2

 

 

 

 

 

 

 

 
","[['27.5', ' x 63', ''], ['63', ' inch', '.5 x '], ['2', ' 70 x', 'nch x'], ['70', ' x 16', 'h x2 '], ['160', ' cm x', '70 x '], ['2', '', ' cm x'], ['29.5', ' x 65', ''], ['65', ' inch', '.5 x '], ['2', ' 75 x', 'nch x'], ['75', ' x 16', 'h x2 '], ['166', ' cm x', '75 x '], ['2', '', ' cm x'], ['31.5', ' x 63', ''], ['63', ' inch', '.5 x '], ['2', ' 80 x', 'nch x'], ['80', ' x 16', 'h x2 '], ['160', ' cm x', '80 x '], ['2', '', ' cm x'], ['36', ' x 63', ''], ['63', ' inch', '36 x '], ['2', ' 91.5', 'nch x'], ['91.5', ' x 16', 'h x2 '], ['160', ' cm x', '.5 x '], ['2', '', ' cm x'], ['39.5', ' x 63', ''], ['63', ' inch', '.5 x '], ['2', ' 100 ', 'nch x'], ['100', ' x 16', 'h x2 '], ['160', ' cm x', '00 x '], ['2', '', ' cm x'], ['43', ' x 85', ''], ['85', ' inch', '43 x '], ['2', ' 110 ', 'nch x'], ['110', ' x 21', 'h x2 '], ['215', ' cm x', '10 x '], ['2', '', ' cm x'], ['46', ' x 90', ''], ['90', ' inch', '46 x '], ['2', ' 117 ', 'nch x'], ['117', ' x 22', 'h x2 '], ['229', ' cm x', '17 x '], ['2', '', ' cm x'], ['55', ' x 96', ''], ['96', ' inch', '55 x '], ['2', ' 140 ', 'nch x'], ['140', ' x 24', 'h x2 '], ['245', ' cm x', '40 x '], ['2', '', ' cm x']]","[['63', 'inch'], ['160', 'centimeter'], ['2', 'centimeter'], ['65', 'inch'], ['166', 'centimeter'], ['2', 'centimeter'], ['63', 'inch'], ['160', 'centimeter'], ['2', 'centimeter'], ['63', 'inch'], ['160', 'centimeter'], ['2', 'centimeter'], ['63', 'inch'], ['160', 'centimeter'], ['2', 'centimeter'], ['85', 'inch'], ['215', 'centimeter'], ['2', 'centimeter'], ['90', 'inch'], ['229', 'centimeter'], ['2', 'centimeter'], ['96', 'inch'], ['245', 'centimeter'], ['2', 'centimeter']]"
5983,45401,https://m.media-amazon.com/images/I/51QwT5XznwL.jpg,965518,voltage,"   

[HAMMER] PH65A\

rene
Perey nad ES (a3
| ce

     
   
","[['65', 'A\\', 'R] PH'], ['3', '', 'ES (a']]",[]
5984,45402,https://m.media-amazon.com/images/I/51QwbxMy-KS.jpg,529606,height," 
   

- SHHDNI 9Z'E -

 

Ceramic
- 3.03 INCHES -

© 8.1 0z/ 230g
","[['9', ""Z'E -"", 'HDNI '], ['3.03', ' INCH', '- '], ['8.1', ' 0z/ ', '© '], ['0', 'z/ 23', ' 8.1 '], ['230', 'g', ' 0z/ ']]","[['3.03', 'inch']]"
5985,45403,https://m.media-amazon.com/images/I/51QwbxMy-KS.jpg,529606,depth," 
   

- SHHDNI 9Z'E -

 

Ceramic
- 3.03 INCHES -

© 8.1 0z/ 230g
","[['9', ""Z'E -"", 'HDNI '], ['3.03', ' INCH', '- '], ['8.1', ' 0z/ ', '© '], ['0', 'z/ 23', ' 8.1 '], ['230', 'g', ' 0z/ ']]","[['3.03', 'inch']]"
5986,45404,https://m.media-amazon.com/images/I/51QwbxMy-KS.jpg,529606,width," 
   

- SHHDNI 9Z'E -

 

Ceramic
- 3.03 INCHES -

© 8.1 0z/ 230g
","[['9', ""Z'E -"", 'HDNI '], ['3.03', ' INCH', '- '], ['8.1', ' 0z/ ', '© '], ['0', 'z/ 23', ' 8.1 '], ['230', 'g', ' 0z/ ']]","[['3.03', 'inch']]"
5987,45405,https://m.media-amazon.com/images/I/51Qwc7Qid8L.jpg,487566,height," 
",[],[]
5988,45406,https://m.media-amazon.com/images/I/51QweIlq+kS.jpg,944936,height,"1IN7
/ IMM
ALT!

AND NAME
C)

  
 

A PRESENT GIFT WRAPPED
VUST FOR JOU!

300GSM SMOOTH WHITE CARD
","[['1', 'IN7', ''], ['7', '', '1IN'], ['300', 'GSM S', '']]","[['1', 'inch'], ['7', 'inch'], ['300', 'metre']]"
5989,45407,https://m.media-amazon.com/images/I/51QweIlq+kS.jpg,944936,depth,"1IN7
/ IMM
ALT!

AND NAME
C)

  
 

A PRESENT GIFT WRAPPED
VUST FOR JOU!

300GSM SMOOTH WHITE CARD
","[['1', 'IN7', ''], ['7', '', '1IN'], ['300', 'GSM S', '']]","[['1', 'inch'], ['7', 'inch'], ['300', 'metre']]"
5990,45408,https://m.media-amazon.com/images/I/51QweIlq+kS.jpg,944936,width,"1IN7
/ IMM
ALT!

AND NAME
C)

  
 

A PRESENT GIFT WRAPPED
VUST FOR JOU!

300GSM SMOOTH WHITE CARD
","[['1', 'IN7', ''], ['7', '', '1IN'], ['300', 'GSM S', '']]","[['1', 'inch'], ['7', 'inch'], ['300', 'metre']]"
5991,45409,https://m.media-amazon.com/images/I/51Qwvu-L8TL.jpg,929719,depth,"3.5in/9cm

 

 

1.9in/5cm
","[['3.5', 'in/9c', ''], ['9', 'cm', '.5in/'], ['1.9', 'in/5c', ''], ['5', 'cm', '.9in/']]","[['3.5', 'inch'], ['9', 'centimeter'], ['1.9', 'inch'], ['5', 'centimeter']]"
5992,45410,https://m.media-amazon.com/images/I/51QwwmoaFQL.jpg,558374,item_weight," 

 
",[],[]
5993,45411,https://m.media-amazon.com/images/I/51Qx7nUXe8L.jpg,939426,height,"13.2inch

Youle}

 

 

 
","[['13.2', 'inch', '']]","[['13.2', 'inch']]"
5994,45412,https://m.media-amazon.com/images/I/51QxMOdvnsL.jpg,375438,height," 
",[],[]
5995,45413,https://m.media-amazon.com/images/I/51QxMOdvnsL.jpg,375438,depth," 
",[],[]
5996,45414,https://m.media-amazon.com/images/I/51QxOsE8NHL.jpg,426261,item_weight,"   

SPEED RATIO: 3.0:1
LBS/YDS: 10/80

FISHING LINE: The line is about . 025mm.
The length is about 60m/196ft
","[['3.0', ':1', 'TIO: '], ['1', '', ' 3.0:'], ['10', '/80', 'YDS: '], ['80', '', ': 10/'], ['025', 'mm.', 'ut . '], ['60', 'm/196', 'bout '], ['196', 'ft', ' 60m/']]","[['3.0', 'ton'], ['025', 'ton'], ['60', 'ton'], ['196', 'ton']]"
5997,45415,https://m.media-amazon.com/images/I/51QxQgIYqGL.jpg,986984,height,"143mm / 5.6in

i
j
y
/

Ul6'6 / WW Go

 

160mm / 6.3in
","[['143', 'mm / ', ''], ['5.6', 'in', 'mm / '], ['6', ""'6 / "", 'Ul'], ['6', ' / WW', ""Ul6'""], ['160', 'mm / ', ''], ['6.3', 'in', 'mm / ']]","[['143', 'millimeter'], ['5.6', 'inch'], ['160', 'millimeter'], ['6.3', 'inch']]"
5998,45416,https://m.media-amazon.com/images/I/51QxQgIYqGL.jpg,986984,depth,"143mm / 5.6in

i
j
y
/

Ul6'6 / WW Go

 

160mm / 6.3in
","[['143', 'mm / ', ''], ['5.6', 'in', 'mm / '], ['6', ""'6 / "", 'Ul'], ['6', ' / WW', ""Ul6'""], ['160', 'mm / ', ''], ['6.3', 'in', 'mm / ']]","[['143', 'millimeter'], ['5.6', 'inch'], ['160', 'millimeter'], ['6.3', 'inch']]"
5999,45417,https://m.media-amazon.com/images/I/51QxcSvDB7L.jpg,872083,item_weight,"MEAL
SHAKE

MEAL REPLACEMENT

WenderSlim

24 VITAMINS & MINERALS
CASEIN PROTEIN

Chocolate Cream
Cocomint Cream
Dork Cocoa Cream
Mocha Cream
Strawberry Cream
Vanilla Cream

 
","[['24', ' VITA', '']]","[['24', 'ton']]"
6000,45418,https://m.media-amazon.com/images/I/51QxlPir1JL.jpg,713408,width,"BUILT-IN BUILT-IN
MICROPHONE MAGNET

eect wiots7™ |

INDICATION
LIGHT

     
     
 
 

0.2 RESET
BUTTON

ON/OFF
SWITCH

MICRO
USB PORT
","[['7', '™ |', 'wiots'], ['0.2', ' RESE', '']]",[]
6001,45419,https://m.media-amazon.com/images/I/51Qxn25wshL.jpg,970563,height,"UIlZ""0/W99°0

 

  
 

20cm/8in

8cm/3in

0.7cm/0.27in
-—

0.8in/2cm

8cm/3in
","[['0', '/W99°', 'UIlZ""'], ['99', '°0', 'Z""0/W'], ['0', '', '/W99°'], ['20', 'cm/8i', ''], ['8', 'in', '20cm/'], ['8', 'cm/3i', ''], ['3', 'in', '8cm/'], ['0.7', 'cm/0.', ''], ['0.27', 'in', '.7cm/'], ['0.8', 'in/2c', ''], ['2', 'cm', '.8in/'], ['8', 'cm/3i', ''], ['3', 'in', '8cm/']]","[['20', 'centimeter'], ['8', 'inch'], ['8', 'centimeter'], ['3', 'inch'], ['0.7', 'centimeter'], ['0.27', 'inch'], ['0.8', 'inch'], ['2', 'centimeter'], ['8', 'centimeter'], ['3', 'inch']]"
6002,45420,https://m.media-amazon.com/images/I/51Qxof55WvL.jpg,704724,maximum_weight_recommendation,"Multi-position Adjustment

Suitable for all family members

 
",[],[]
6003,45421,https://m.media-amazon.com/images/I/51QxxvwR8bL.jpg,483370,depth," 
",[],[]
6004,45422,https://m.media-amazon.com/images/I/51QxxvwR8bL.jpg,483370,height," 
",[],[]
6005,45423,https://m.media-amazon.com/images/I/51Qy3R9svoL.jpg,311997,width,"190em/74.8in

30cem/11.8in
—
\

 
","[['190', 'em/74', ''], ['74.8', 'in', '90em/'], ['30', 'cem/1', ''], ['11.8', 'in', '0cem/']]","[['190', 'metre'], ['74.8', 'inch'], ['30', 'metre'], ['11.8', 'inch']]"
6006,45424,https://m.media-amazon.com/images/I/51Qy7nzo1DL.jpg,489118,item_weight," 

Barbeque

Tea zeee) ay
POTATO CHIPS

   
 
",[],[]
6007,45425,https://m.media-amazon.com/images/I/51QyDxMn5zL.jpg,267182,item_weight," 

  

IERGYGUIDE

onay 566

 

 

 

 

ey ree) ek eR Co
POS nett ated

 

Eek eein

$37
Mé

 

end

 

 

 

 
","[['566', '', 'onay '], ['37', '', '$']]",[]
6008,45426,https://m.media-amazon.com/images/I/51QyJ6GxjoL.jpg,119607,width,"10.61in /27cm

 

7.86in /20cm
","[['10.61', 'in /2', ''], ['27', 'cm', '1in /'], ['7.86', 'in /2', ''], ['20', 'cm', '6in /']]","[['10.61', 'inch'], ['27', 'centimeter'], ['7.86', 'inch'], ['20', 'centimeter']]"
6009,45427,https://m.media-amazon.com/images/I/51QyJ6GxjoL.jpg,119607,depth,"10.61in /27cm

 

7.86in /20cm
","[['10.61', 'in /2', ''], ['27', 'cm', '1in /'], ['7.86', 'in /2', ''], ['20', 'cm', '6in /']]","[['10.61', 'inch'], ['27', 'centimeter'], ['7.86', 'inch'], ['20', 'centimeter']]"
6010,45428,https://m.media-amazon.com/images/I/51Qyb6kC2zL.jpg,373285,item_volume," 
",[],[]
6011,45429,https://m.media-amazon.com/images/I/51QygAzhV7S.jpg,866516,height,"5.51in/14cm

  

2.76in/7cm

2.36in/6cm
","[['5.51', 'in/14', ''], ['14', 'cm', '51in/'], ['2.76', 'in/7c', ''], ['7', 'cm', '76in/'], ['2.36', 'in/6c', ''], ['6', 'cm', '36in/']]","[['5.51', 'inch'], ['14', 'centimeter'], ['2.76', 'inch'], ['7', 'centimeter'], ['2.36', 'inch'], ['6', 'centimeter']]"
6012,45430,https://m.media-amazon.com/images/I/51QykZ5BPeL.jpg,521308,height,"34in

 
","[['34', 'in', '']]","[['34', 'inch']]"
6013,45431,https://m.media-amazon.com/images/I/51QykZ5BPeL.jpg,521308,width,"34in

 
","[['34', 'in', '']]","[['34', 'inch']]"
6014,45432,https://m.media-amazon.com/images/I/51QyvJ2mMsL.jpg,152057,item_weight," 
",[],[]
6015,45433,https://m.media-amazon.com/images/I/51Qz1ZZlPfL.jpg,664736,height,"Product Size

115mm / 4.53""

 
","[['115', 'mm / ', ''], ['4.53', '""', 'mm / ']]","[['115', 'millimeter'], ['4.53', 'millimeter']]"
6016,45434,https://m.media-amazon.com/images/I/51QzQvwjTRL.jpg,728511,height," 

 

204 sijoux

20x mM

Grovent

210 commerciale taverso

145% 85 mn

 

 

Giovepl

GIOVEDI

or See Grovep}t
213 commerciale 1
8x 109 mn

GENNALO
GENNATO re Mati

GIOVEDI

 

219 quadrarto 215 miristeriale

809 X 103 mm 425x170 men

GENN AlO

<  tekeem

214 mezzo ministerisie

0.x 140 rm

 
","[['204', ' sijo', ''], ['20', 'x mM', ''], ['210', ' comm', ''], ['145', '% 85 ', ''], ['85', ' mn', '145% '], ['213', ' comm', ''], ['1', '', 'iale '], ['8', 'x 109', ''], ['109', ' mn', '8x '], ['219', ' quad', ''], ['215', ' miri', 'arto '], ['809', ' X 10', ''], ['103', ' mm 4', '09 X '], ['425', 'x170 ', '3 mm '], ['170', ' men', ' 425x'], ['214', ' mezz', ''], ['0.', 'x 140', ''], ['140', ' rm', '0.x ']]","[['20', 'metre'], ['210', 'metre'], ['85', 'metre'], ['213', 'metre'], ['109', 'metre'], ['215', 'metre'], ['103', 'metre'], ['425', 'metre'], ['170', 'metre'], ['214', 'metre'], ['140', 'metre']]"
6017,45435,https://m.media-amazon.com/images/I/51QzSNSGG4L.jpg,641642,item_weight,"ADs oY fe. too nd sonal wires

 
",[],[]
6018,45436,https://m.media-amazon.com/images/I/51QzSNSGG4L.jpg,641642,voltage,"ADs oY fe. too nd sonal wires

 
",[],[]
6019,45437,https://m.media-amazon.com/images/I/51QzSNSGG4L.jpg,641642,wattage,"ADs oY fe. too nd sonal wires

 
",[],[]
6020,45438,https://m.media-amazon.com/images/I/51QzYZqdIvL.jpg,939587,item_weight,"   

Ship trom
© RNIA

 
",[],[]
6021,45439,https://m.media-amazon.com/images/I/51QzcXDYLvL.jpg,708102,depth,"2cm / 0.79”
-——

5cm /
197”

 
","[['2', 'cm / ', ''], ['0.79', '”', 'cm / '], ['5', 'cm /', ''], ['197', '”', '']]","[['2', 'centimeter'], ['0.79', 'centimeter'], ['5', 'centimeter']]"
6022,45440,https://m.media-amazon.com/images/I/51QzcXDYLvL.jpg,708102,width,"2cm / 0.79”
-——

5cm /
197”

 
","[['2', 'cm / ', ''], ['0.79', '”', 'cm / '], ['5', 'cm /', ''], ['197', '”', '']]","[['2', 'centimeter'], ['0.79', 'centimeter'], ['5', 'centimeter']]"
6023,45441,https://m.media-amazon.com/images/I/51QzjkXZycL.jpg,630390,item_weight,"      

Renaissance™

Activated Whey Protein

43.12 OZ. (372 Grams) | Dietary Supplement
","[['43.12', ' OZ. ', ''], ['372', ' Gram', 'OZ. (']]","[['43.12', 'ounce'], ['372', 'gram']]"
6024,45442,https://m.media-amazon.com/images/I/51QznmcNRML.jpg,142748,width,"(38,5 in)

 

case

  

(11 in)

   

Weight
©

8Ribs 350g v

28cm ____.

 
","[['38.5', ' in)', '('], ['11', ' in)', '('], ['8', 'Ribs ', ''], ['350', 'g v', 'Ribs '], ['28', 'cm __', '']]","[['38.5', 'inch'], ['11', 'inch'], ['28', 'centimeter']]"
6025,45443,https://m.media-amazon.com/images/I/51QznmcNRML.jpg,142748,depth,"(38,5 in)

 

case

  

(11 in)

   

Weight
©

8Ribs 350g v

28cm ____.

 
","[['38.5', ' in)', '('], ['11', ' in)', '('], ['8', 'Ribs ', ''], ['350', 'g v', 'Ribs '], ['28', 'cm __', '']]","[['38.5', 'inch'], ['11', 'inch'], ['28', 'centimeter']]"
6026,45444,https://m.media-amazon.com/images/I/51QznmcNRML.jpg,142748,height,"(38,5 in)

 

case

  

(11 in)

   

Weight
©

8Ribs 350g v

28cm ____.

 
","[['38.5', ' in)', '('], ['11', ' in)', '('], ['8', 'Ribs ', ''], ['350', 'g v', 'Ribs '], ['28', 'cm __', '']]","[['38.5', 'inch'], ['11', 'inch'], ['28', 'centimeter']]"
6027,45445,https://m.media-amazon.com/images/I/51R++57Dm+L.jpg,483370,width," 
",[],[]
6028,45446,https://m.media-amazon.com/images/I/51R++57Dm+L.jpg,483370,height," 
",[],[]
6029,45447,https://m.media-amazon.com/images/I/51R++57Dm+L.jpg,483370,depth," 
",[],[]
6030,45448,https://m.media-amazon.com/images/I/51R+-5kNefL.jpg,558806,width,"3.3 inch

2.5 inch

ypul Z°€

14""

youl Sy

fe =“
you! 69

 

you! €°6
","[['3.3', ' inch', ''], ['2.5', ' inch', ''], ['14', '""', ''], ['69', '', 'you! '], ['6', '', 'u! €°']]","[['3.3', 'inch'], ['2.5', 'inch']]"
6031,45449,https://m.media-amazon.com/images/I/51R+-5kNefL.jpg,558806,height,"3.3 inch

2.5 inch

ypul Z°€

14""

youl Sy

fe =“
you! 69

 

you! €°6
","[['3.3', ' inch', ''], ['2.5', ' inch', ''], ['14', '""', ''], ['69', '', 'you! '], ['6', '', 'u! €°']]","[['3.3', 'inch'], ['2.5', 'inch']]"
6032,45450,https://m.media-amazon.com/images/I/51R+-5kNefL.jpg,558806,depth,"3.3 inch

2.5 inch

ypul Z°€

14""

youl Sy

fe =“
you! 69

 

you! €°6
","[['3.3', ' inch', ''], ['2.5', ' inch', ''], ['14', '""', ''], ['69', '', 'you! '], ['6', '', 'u! €°']]","[['3.3', 'inch'], ['2.5', 'inch']]"
6033,45451,https://m.media-amazon.com/images/I/51R+0jlGHSL.jpg,348551,wattage," 
",[],[]
6034,45452,https://m.media-amazon.com/images/I/51R+0jlGHSL.jpg,348551,voltage," 
",[],[]
6035,45453,https://m.media-amazon.com/images/I/51R+0jlGHSL.jpg,348551,item_weight," 
",[],[]
6036,45454,https://m.media-amazon.com/images/I/51R+8WmTK6L.jpg,279307,item_weight,"Must
‘ALLERGY SUFFERERS!

nviroCare
TECHNOLOGIES

eed

Vacuum Bags

rere

and FastVac*

Bo05
sect

 
","[['05', '', 'Bo']]",[]
6037,45455,https://m.media-amazon.com/images/I/51R+8uuR+HL.jpg,558832,depth,"8.5in

 

 

8.5in
6.8in
5.5in
(1500ml / 50.7fl oz) (1000mI / 3.8fl oz)
8.5in
4.3in

 

(500ml / 16.9fl oz)

 
","[['8.5', 'in', ''], ['8.5', 'in', ''], ['6.8', 'in', ''], ['5.5', 'in', ''], ['1500', 'ml / ', '('], ['50.7', 'fl oz', 'ml / '], ['1000', 'mI / ', 'oz) ('], ['3.8', 'fl oz', 'mI / '], ['8.5', 'in', ''], ['4.3', 'in', ''], ['500', 'ml / ', '('], ['16.9', 'fl oz', 'ml / ']]","[['8.5', 'inch'], ['8.5', 'inch'], ['6.8', 'inch'], ['5.5', 'inch'], ['1500', 'metre'], ['50.7', 'metre'], ['1000', 'metre'], ['3.8', 'metre'], ['8.5', 'inch'], ['4.3', 'inch'], ['500', 'metre'], ['16.9', 'metre']]"
6038,45456,https://m.media-amazon.com/images/I/51R+8uuR+HL.jpg,558832,height,"8.5in

 

 

8.5in
6.8in
5.5in
(1500ml / 50.7fl oz) (1000mI / 3.8fl oz)
8.5in
4.3in

 

(500ml / 16.9fl oz)

 
","[['8.5', 'in', ''], ['8.5', 'in', ''], ['6.8', 'in', ''], ['5.5', 'in', ''], ['1500', 'ml / ', '('], ['50.7', 'fl oz', 'ml / '], ['1000', 'mI / ', 'oz) ('], ['3.8', 'fl oz', 'mI / '], ['8.5', 'in', ''], ['4.3', 'in', ''], ['500', 'ml / ', '('], ['16.9', 'fl oz', 'ml / ']]","[['8.5', 'inch'], ['8.5', 'inch'], ['6.8', 'inch'], ['5.5', 'inch'], ['1500', 'metre'], ['50.7', 'metre'], ['1000', 'metre'], ['3.8', 'metre'], ['8.5', 'inch'], ['4.3', 'inch'], ['500', 'metre'], ['16.9', 'metre']]"
6039,45457,https://m.media-amazon.com/images/I/51R+Gm7BDhL.jpg,991868,width,"80cm

 

i 1 a

60cm 3.5cem

heh OO OR
Ww j ij ii O (1m power cord on the back of the mirror)

 
","[['80', 'cm', ''], ['1', ' a', 'i '], ['60', 'cm 3.', ''], ['3.5', 'cem', '60cm '], ['1', 'm pow', 'i O (']]","[['80', 'centimeter'], ['1', 'yard'], ['60', 'centimeter'], ['3.5', 'metre'], ['1', 'metre']]"
6040,45458,https://m.media-amazon.com/images/I/51R+Gv0IUkL.jpg,648011,depth,"How Should We Choose The Size
SCREW DISTINCTION

 
  

|
|
|

 

“aM
SIZE: E27 SIZE: E14
","[['27', ' SIZE', 'ZE: E'], ['14', '', 'ZE: E']]",[]
